requisicaoN,tempoBanco,tempoHTTP
90,0.001145,0.241000
91,0.001137,0.238055
92,0.001163,0.242490
93,0.001155,0.245211
94,0.001138,0.241354
95,0.001167,0.250920
96,0.001150,0.253694
97,0.001184,0.267094
98,0.001202,0.240053
99,0.001167,0.250551
100,0.001178,0.245469
101,0.001342,0.243387
102,0.001068,0.248799
103,0.002119,0.250190
104,0.001245,0.249966
105,0.001073,0.246638
106,0.001662,0.243446
107,0.001124,0.252872
108,0.001147,0.243555
109,0.001143,0.250987
110,0.001247,0.238002
111,0.001106,0.276285
112,0.001169,0.255855
113,0.001147,0.250911
114,0.006756,0.251520
115,0.001283,0.299503
116,0.001187,0.259116
117,0.001165,0.261180
118,0.001100,0.262214
119,0.001156,0.247044
120,0.001208,0.247064
121,0.004837,0.255820
122,0.006515,0.253992
123,0.001141,0.249470
124,0.001391,0.258398
125,0.001160,0.262822
126,0.001145,0.244028
127,0.001147,0.244921
128,0.001226,0.274607
129,0.001195,0.310918
130,0.001147,0.273026
131,0.001143,0.246517
132,0.001164,0.676150
133,0.001156,0.243980
134,0.001174,0.496192
135,0.001154,0.258873
136,0.001125,0.311153
137,0.001135,0.248371
138,0.001196,0.909489
139,0.001185,0.253446
140,0.002051,0.248930
141,0.001212,0.303554
142,0.001483,0.261636
143,0.001985,0.238779
144,0.001944,0.245114
145,0.001029,0.241533
146,0.001179,0.267758
147,0.001190,0.301750
148,0.001362,0.247335
149,0.001313,0.246517
150,0.001195,0.241869
151,0.001213,0.244766
152,0.001254,0.294558
153,0.001142,0.246672
154,0.001173,0.245048
155,0.001162,0.238634
156,0.001114,0.263411
157,0.001382,0.243423
158,0.001146,0.239914
159,0.001165,0.250402
160,0.001163,0.280871
161,0.001153,0.242690
162,0.001186,0.250609
163,0.001162,0.242146
164,0.001172,0.253502
165,0.001352,0.239348
166,0.001183,0.296202
167,0.001218,0.263131
168,0.001187,0.345523
169,0.001154,0.332993
170,0.001165,0.249591
171,0.001176,0.243401
172,0.001166,0.246599
173,0.001273,0.240753
174,0.001172,0.249182
175,0.001158,0.239672
176,0.001145,0.253587
177,0.000962,0.258796
178,0.000933,0.240045
179,0.001027,0.250599
180,0.001183,0.241227
181,0.001149,0.247155
182,0.001244,0.253890
183,0.002671,0.239222
184,0.001190,0.261575
185,0.001307,0.254966
186,0.001181,0.243934
187,0.001315,0.253886
188,0.001185,0.239614
189,0.001039,0.262517
190,0.001131,0.242804
191,0.021537,0.260947
192,0.001205,0.253902
193,0.001188,0.237172
194,0.001153,0.235595
195,0.001169,0.247275
196,0.001248,0.236825
197,0.001127,0.238988
198,0.001054,0.236898
199,0.001055,0.240498
200,0.001185,0.245791
201,0.000945,0.256960
202,0.001145,0.248305
203,0.001148,0.251863
204,0.001158,0.236477
205,0.001192,0.237026
206,0.001164,0.237521
207,0.001142,0.238928
208,0.001184,0.238620
209,0.001179,0.299482
210,0.001131,0.270361
211,0.001159,0.245409
212,0.001010,0.270349
213,0.001024,0.294275
214,0.001213,0.286452
215,0.001186,0.248064
216,0.001171,0.367053
217,0.001131,0.252167
218,0.001166,0.257949
219,0.001188,0.269145
220,0.001182,0.240447
221,0.001403,0.243864
222,0.001168,0.249054
223,0.001149,0.258963
224,0.001291,0.248331
225,0.001032,0.238659
226,0.001186,0.246728
227,0.001141,0.237346
228,0.001155,0.256089
229,0.001173,0.261813
230,0.001153,0.248743
231,0.001173,0.252428
232,0.001148,0.244078
233,0.001172,0.240626
234,0.001163,0.248475
235,0.001226,0.239077
236,0.001225,0.238174
237,0.001351,0.236732
238,0.001209,0.242959
239,0.001143,0.250034
240,0.001146,0.234948
241,0.001169,0.236620
242,0.001180,0.236250
243,0.001124,0.237726
244,0.001145,0.256541
245,0.001136,0.238591
246,0.001123,0.290886
247,0.001130,0.249897
248,0.001132,0.263766
249,0.001132,0.242879
250,0.001111,0.316981
251,0.001088,0.249209
252,0.001890,0.253714
253,0.001044,0.256462
254,0.001128,0.242827
255,0.001146,0.296014
256,0.003610,0.252522
257,0.001439,0.245081
258,0.001037,0.262829
259,0.001159,0.274532
260,0.001184,0.255360
261,0.001159,0.247214
262,0.005934,0.269400
263,0.001159,0.255024
264,0.001200,0.265874
265,0.001167,0.262107
266,0.001188,0.238232
267,0.001198,0.247564
268,0.001813,0.327888
269,0.001184,0.270667
270,0.001158,0.244854
271,0.001208,0.239152
272,0.001185,0.361334
273,0.001142,0.248471
274,0.003260,0.250709
275,0.001256,0.252628
276,0.001161,0.281057
277,0.001139,0.252027
278,0.001177,0.241275
279,0.001190,0.257346
280,0.001167,0.236233
281,0.001119,0.238975
282,0.001209,0.243969
283,0.001131,0.240792
284,0.001153,0.249339
285,0.001281,0.246719
286,0.001156,0.273223
287,0.001144,0.281909
288,0.001164,0.245827
289,0.001143,0.244615
290,0.001175,0.237630
291,0.001136,0.245707
292,0.001266,0.237542
293,0.001183,0.416114
294,0.001183,0.244840
295,0.001190,0.269769
296,0.006102,0.261776
297,0.001101,0.278428
298,0.001172,0.244327
299,0.001254,0.293891
300,0.001157,0.258304
301,0.001476,0.244390
302,0.001242,0.253907
303,0.006128,0.262577
304,0.001206,0.240962
305,0.001165,0.287776
306,0.001124,0.236498
307,0.001185,0.258734
308,0.001171,0.240594
309,0.001165,0.275721
310,0.001134,0.245114
311,0.001139,0.401752
312,0.001184,0.260354
313,0.001157,0.257890
314,0.001202,0.242701
315,0.001118,0.243233
316,0.002239,0.306019
317,0.001150,0.247805
318,0.001176,0.259383
319,0.001248,0.246293
320,0.001166,0.254853
321,0.001174,0.256336
322,0.001171,0.239264
323,0.001146,0.260766
324,0.001171,0.247154
325,0.001126,0.245083
326,0.001148,0.249792
327,0.001219,0.259005
328,0.001135,0.273967
329,0.001213,0.253756
330,0.001150,0.242883
331,0.001329,0.248284
332,0.001178,0.265639
333,0.001164,0.262851
334,0.001103,0.287879
335,0.001166,0.246072
336,0.001171,0.247163
337,0.001210,0.249513
338,0.001222,0.239276
339,0.001194,0.239752
340,0.001246,0.330546
341,0.001201,0.248968
342,0.001135,0.243157
343,0.001121,0.266000
344,0.001190,0.242755
345,0.001189,0.239073
346,0.001152,0.240922
347,0.001139,0.250452
348,0.001162,0.235686
349,0.001706,0.243061
350,0.001167,0.248091
351,0.001160,0.254675
352,0.001129,0.241049
353,0.001196,0.330735
354,0.001319,0.242526
355,0.001170,0.248677
356,0.001174,0.246764
357,0.001184,0.244902
358,0.001134,0.238646
359,0.001195,0.238376
360,0.001163,0.265267
361,0.001144,0.239333
362,0.001164,0.244474
363,0.001134,0.241859
364,0.001159,0.237778
365,0.001143,0.247281
366,0.001184,0.238726
367,0.001102,0.247184
368,0.001142,0.238559
369,0.001181,0.269320
370,0.001198,0.240074
371,0.001611,0.253133
372,0.001102,0.243254
373,0.001355,0.239042
374,0.001265,0.252411
375,0.001177,0.238031
376,0.001304,0.290645
377,0.001237,0.248552
378,0.001247,0.241229
379,0.001181,0.256347
380,0.001162,0.247942
381,0.001163,0.250045
382,0.001134,0.238199
383,0.001129,0.259433
384,0.001483,0.239616
385,0.005584,0.259891
386,0.002503,0.269126
387,0.001622,0.261063
388,0.000968,0.248431
389,0.001053,0.245802
390,0.001293,0.238868
391,0.001250,0.251605
392,0.002646,0.262242
393,0.001023,0.256016
394,0.001044,0.260404
395,0.001140,0.274116
396,0.001132,0.260042
397,0.001045,0.280133
398,0.001189,0.261783
399,0.001071,0.257229
400,0.001145,0.240405
401,0.001187,0.254839
402,0.001148,0.244342
403,0.001176,0.236417
404,0.001161,0.248338
405,0.001164,0.253153
406,0.001158,0.258559
407,0.001179,0.280459
408,0.001132,0.243743
409,0.001186,0.239010
410,0.001153,0.259511
411,0.001133,0.250989
412,0.001529,0.255534
413,0.001257,0.276788
414,0.001212,0.244264
415,0.001183,0.278490
416,0.001241,0.246236
417,0.001211,0.251412
418,0.001167,0.242124
419,0.001141,0.250093
420,0.001264,0.239205
421,0.001162,0.246047
422,0.001152,0.245094
423,0.001148,0.246429
424,0.001147,0.247216
425,0.001148,0.238884
426,0.001188,0.246512
427,0.001148,0.256317
428,0.001121,0.242159
429,0.001184,0.237248
430,0.001130,0.247691
431,0.001680,0.251085
432,0.001162,0.242539
433,0.001072,0.242330
434,0.001096,0.244143
435,0.001173,0.240230
436,0.001156,0.239840
437,0.001122,0.244363
438,0.001173,0.245622
439,0.001160,0.251625
440,0.001146,0.245539
441,0.001166,0.244841
442,0.001168,0.255090
443,0.002250,0.239582
444,0.001531,0.240226
445,0.001030,0.240851
446,0.001110,0.237733
447,0.001143,0.248032
448,0.001141,0.243718
449,0.000908,0.239105
450,0.001086,0.243083
451,0.001147,0.242233
452,0.001098,0.236602
453,0.001110,0.250010
454,0.001053,0.238304
455,0.000999,0.250251
456,0.001078,0.245868
457,0.001336,0.263272
458,0.001172,0.243783
459,0.001159,0.254247
460,0.001204,0.238596
461,0.001196,0.267218
462,0.001164,0.245151
463,0.001123,0.241644
464,0.001206,0.245607
465,0.001185,0.241072
466,0.001167,0.239911
467,0.001134,0.248214
468,0.001128,0.239927
469,0.001130,0.258385
470,0.001154,0.244818
471,0.006064,0.247318
472,0.001159,0.242835
473,0.001191,0.260779
474,0.001160,0.238441
475,0.001171,0.244136
476,0.001164,0.242502
477,0.001144,0.245307
478,0.001133,0.244664
479,0.001159,0.238861
480,0.001168,0.243022
481,0.001141,0.245162
482,0.001286,0.242828
483,0.001281,0.260083
484,0.001031,0.246829
485,0.001280,0.245990
486,0.001133,0.242211
487,0.001443,0.248213
488,0.001174,0.240855
489,0.001033,0.244782
490,0.001280,0.248686
491,0.001187,0.239924
492,0.001171,0.254586
493,0.001175,0.243814
494,0.001195,0.242676
495,0.001167,0.262730
496,0.001138,0.240397
497,0.008310,0.266732
498,0.002297,0.262374
499,0.001161,0.249624
500,0.001166,0.245119
501,0.001154,0.244151
502,0.001144,0.242449
503,0.001384,0.247396
504,0.001162,0.246409
505,0.001115,0.242427
506,0.001328,0.257880
507,0.001201,0.246280
508,0.003962,0.263091
509,0.001145,0.256237
510,0.001179,0.305323
511,0.001142,0.254265
512,0.001136,0.246292
513,0.001140,0.242602
514,0.001162,0.246808
515,0.001200,0.256815
516,0.001150,0.252548
517,0.001176,0.252902
518,0.001153,0.282748
519,0.001127,0.254952
520,0.001128,0.302444
521,0.001160,0.244398
522,0.001167,0.244073
523,0.001297,0.238973
524,0.001179,0.248092
525,0.001174,0.242602
526,0.001213,0.271549
527,0.001045,0.244716
528,0.001160,0.261030
529,0.001147,0.245473
530,0.001400,0.286473
531,0.001195,0.253497
532,0.001152,0.257113
533,0.001302,0.283739
534,0.001253,0.267391
535,0.001894,0.258746
536,0.001176,0.276696
537,0.001151,0.278017
538,0.001109,0.241872
539,0.001137,0.291900
540,0.001149,0.312758
541,0.001117,0.341485
542,0.001189,1.270827
543,0.001236,0.246721
544,0.001165,0.250759
545,0.001236,0.251608
546,0.001198,0.241779
547,0.001232,0.273957
548,0.002726,0.272619
549,0.001232,0.257231
550,0.001183,0.276208
551,0.001160,0.244809
552,0.001210,0.244628
553,0.001342,0.247823
554,0.001189,0.245347
555,0.002846,0.243881
556,0.001188,0.245601
557,0.001250,0.242906
558,0.001175,0.267182
559,0.001296,0.263663
560,0.001166,0.240237
561,0.001103,0.272438
562,0.001143,0.247519
563,0.001137,0.242658
564,0.001151,0.252827
565,0.001175,0.275627
566,0.001207,0.242773
567,0.001200,0.284627
568,0.001174,0.244331
569,0.001143,0.238928
570,0.001130,0.236476
571,0.001297,0.274724
572,0.001200,0.306506
573,0.001200,0.263097
574,0.002306,0.275461
575,0.001155,0.253759
576,0.001164,0.242991
577,0.001195,0.244936
578,0.001157,0.298661
579,0.001170,0.246187
580,0.001188,0.249750
581,0.001191,0.254758
582,0.001276,0.273257
583,0.001180,0.241919
584,0.001163,0.250682
585,0.001184,0.245980
586,0.001182,0.243524
587,0.001177,0.237158
588,0.001115,0.236962
589,0.001145,0.237733
590,0.001194,0.250792
591,0.001144,0.238763
592,0.001126,0.263049
593,0.001104,0.251578
594,0.001153,0.241234
595,0.001136,0.333877
596,0.001184,0.244238
597,0.001165,0.246872
598,0.001163,0.245118
599,0.001143,0.238675
600,0.001135,0.237530
601,0.001174,0.257597
602,0.001021,0.265653
603,0.000996,0.245315
604,0.001131,0.242331
605,0.001194,0.259896
606,0.001133,0.237116
607,0.001186,0.253056
608,0.001445,0.244783
609,0.001177,0.247061
610,0.001154,0.243597
611,0.001171,0.268484
612,0.001169,0.238615
613,0.001243,0.236859
614,0.001269,0.246594
615,0.001192,0.241870
616,0.001185,0.241506
617,0.001134,0.245325
618,0.001174,0.252743
619,0.001268,0.258551
620,0.001194,0.244078
621,0.001139,0.238252
622,0.001171,0.240787
623,0.001168,0.252685
624,0.001158,0.261241
625,0.001225,0.252325
626,0.001147,0.248556
627,0.001142,0.241261
628,0.001148,0.250448
629,0.001161,0.291245
630,0.001122,0.263184
631,0.001230,0.246818
632,0.001136,0.262935
633,0.001126,0.292707
634,0.001160,0.250061
635,0.001154,0.250319
636,0.001138,0.266119
637,0.002487,0.250573
638,0.001117,0.254473
639,0.001157,0.245811
640,0.001136,0.246103
641,0.001152,0.237940
642,0.001045,0.251279
643,0.001060,0.243249
644,0.001166,0.241261
645,0.001092,0.239866
646,0.001109,0.249436
647,0.001106,0.246876
648,0.001167,0.258799
649,0.001156,0.241936
650,0.001192,0.245769
651,0.001439,0.243719
652,0.001546,0.254351
653,0.001180,0.289718
654,0.002285,0.244753
655,0.003087,0.251976
656,0.001061,0.258512
657,0.001169,0.241889
658,0.001146,0.253154
659,0.001131,0.246260
660,0.001140,0.249995
661,0.001131,0.264780
662,0.001144,0.255031
663,0.001050,0.248034
664,0.001103,0.239101
665,0.001143,0.250555
666,0.001140,0.246134
667,0.001185,0.243730
668,0.001135,0.248816
669,0.001160,0.247808
670,0.001169,0.237148
671,0.001164,0.251422
672,0.001166,0.235248
673,0.001132,0.241026
674,0.001168,0.268012
675,0.001179,0.239951
676,0.001123,0.247655
677,0.001152,0.248738
678,0.001244,0.240889
679,0.003534,0.247417
680,0.001155,0.260680
681,0.001171,0.237836
682,0.001166,0.248384
683,0.001120,0.241516
684,0.001104,0.243839
685,0.001130,0.238523
686,0.001156,0.252616
687,0.001184,0.249226
688,0.001150,0.240298
689,0.001156,0.248404
690,0.001152,0.240254
691,0.001162,0.246556
692,0.001172,0.244012
693,0.001118,0.245571
694,0.001190,0.245837
695,0.001199,0.240807
696,0.001206,0.246027
697,0.001161,0.242187
698,0.001149,0.244554
699,0.001164,0.248895
700,0.001180,0.249997
701,0.001309,0.255805
702,0.001139,0.246464
703,0.001162,0.246234
704,0.001161,0.253672
705,0.001158,0.249023
706,0.001140,0.239769
707,0.001135,0.264192
708,0.001128,0.251265
709,0.001168,0.283062
710,0.001294,0.240485
711,0.002094,0.243995
712,0.001451,0.249913
713,0.001121,0.250416
714,0.001166,0.249231
715,0.001137,0.241897
716,0.001149,0.242747
717,0.002350,0.258693
718,0.001057,0.240479
719,0.001158,0.251852
720,0.001026,0.240584
721,0.001037,0.286270
722,0.001144,0.239331
723,0.001156,0.244178
724,0.001133,0.238139
725,0.001189,0.244753
726,0.001037,0.246271
727,0.001246,0.237123
728,0.001020,0.236807
729,0.001156,0.301332
730,0.001121,0.237036
731,0.000986,0.240853
732,0.001241,0.239289
733,0.001136,0.240849
734,0.001127,0.245923
735,0.001152,0.241659
736,0.001006,0.243147
737,0.001154,0.242299
738,0.001106,0.242115
739,0.001037,0.237530
740,0.001137,0.255053
741,0.001289,0.241354
742,0.001210,0.248731
743,0.001027,0.253876
744,0.001167,0.314737
745,0.001148,0.242949
746,0.001158,0.240368
747,0.000996,0.237962
748,0.001037,0.239051
749,0.001146,0.251647
750,0.001020,0.236396
751,0.001147,0.244181
752,0.001142,0.245056
753,0.001156,0.264279
754,0.001175,0.256118
755,0.001176,0.242170
756,0.001154,0.246601
757,0.001116,0.252058
758,0.001156,0.236053
759,0.001168,0.311300
760,0.001184,0.258265
761,0.001173,0.243224
762,0.001204,0.240699
763,0.001138,0.246104
764,0.001152,0.236355
765,0.001169,0.236163
766,0.001177,0.236381
767,0.001151,0.241194
768,0.001145,0.252857
769,0.001172,0.236959
770,0.001152,0.245384
771,0.001146,0.234845
772,0.001176,0.239121
773,0.001140,0.240472
774,0.002890,0.273268
775,0.001058,0.266146
776,0.001114,0.247346
777,0.001147,0.238766
778,0.002655,0.237318
779,0.001153,0.239022
780,0.001129,0.248808
781,0.001272,0.270044
782,0.000944,0.239056
783,0.001155,0.248801
784,0.001162,0.254117
785,0.001129,0.245125
786,0.001146,0.238253
787,0.001181,0.267642
788,0.001171,0.254623
789,0.001144,0.234974
790,0.001174,0.235513
791,0.001175,0.256394
792,0.001197,0.235261
793,0.001137,0.239666
794,0.001235,0.251630
795,0.001164,0.247547
796,0.001192,0.240086
797,0.001191,0.241025
798,0.001210,0.250565
799,0.001146,0.240856
800,0.001123,0.239095
801,0.001231,0.249273
802,0.001125,0.245823
803,0.001194,0.243700
804,0.001183,0.269418
805,0.001133,0.252220
806,0.001119,0.253466
807,0.001208,0.249946
808,0.001253,0.250030
809,0.001184,0.241514
810,0.001139,0.238672
811,0.001023,0.249374
812,0.001202,0.239799
813,0.001023,0.238712
814,0.000996,0.240498
815,0.004087,0.237716
816,0.001021,0.253017
817,0.001169,0.253061
818,0.001166,0.247043
819,0.001144,0.247786
820,0.001083,0.241187
821,0.001150,0.236493
822,0.001901,0.238967
823,0.001141,0.236282
824,0.001144,0.239063
825,0.000987,0.238803
826,0.001123,0.246797
827,0.001165,0.255670
828,0.001743,0.239542
829,0.001126,0.254586
830,0.001148,0.246335
831,0.001151,0.253101
832,0.001035,0.244011
833,0.001186,0.245656
834,0.001142,0.240903
835,0.001118,0.247705
836,0.001152,0.248447
837,0.001025,0.262355
838,0.001170,0.238476
839,0.001186,0.249208
840,0.001141,0.237539
841,0.001149,0.237844
842,0.001148,0.237127
843,0.001154,0.241348
844,0.001167,0.236265
845,0.001127,0.238093
846,0.001140,0.239105
847,0.001146,0.241839
848,0.001141,0.245906
849,0.001198,0.269352
850,0.001189,0.259500
851,0.001214,0.242131
852,0.001147,0.245317
853,0.001184,0.236797
854,0.001177,0.237504
855,0.001137,0.235047
856,0.001113,0.244355
857,0.001129,0.235738
858,0.001150,0.238663
859,0.001210,0.240701
860,0.001205,0.236696
861,0.001117,0.273702
862,0.001116,0.246435
863,0.001155,0.244519
864,0.001409,0.346863
865,0.001115,0.259224
866,0.001155,0.250662
867,0.001187,0.262191
868,0.001130,0.242735
869,0.001151,0.256212
870,0.001131,0.243867
871,0.001163,0.253161
872,0.001120,0.238151
873,0.001024,0.243158
874,0.001115,0.242000
875,0.001118,0.240327
876,0.001140,0.253380
877,0.001119,0.261877
878,0.001153,0.305384
879,0.001155,0.251204
880,0.001226,0.256179
881,0.001132,0.245147
882,0.001124,0.241651
883,0.001493,0.255204
884,0.001334,0.253967
885,0.001141,0.254194
886,0.001122,0.261791
887,0.001146,0.256510
888,0.001340,0.251699
889,0.001134,0.239409
890,0.001247,0.250850
891,0.001175,0.243051
892,0.001716,0.259550
893,0.001219,0.250003
894,0.001119,0.266308
895,0.001108,0.241278
896,0.001172,0.239063
897,0.001156,0.239948
898,0.001097,0.263254
899,0.001108,0.239762
900,0.001187,0.256143
901,0.001177,0.244822
902,0.001165,0.245563
903,0.001115,0.242276
904,0.001148,0.243911
905,0.001140,0.239252
906,0.001191,0.248929
907,0.001087,0.253848
908,0.001259,0.241831
909,0.001321,0.255009
910,0.001123,0.251057
911,0.001144,0.244042
912,0.001035,0.241752
913,0.001035,0.246147
914,0.001143,0.295152
915,0.001207,0.235822
916,0.001169,0.239955
917,0.001241,0.243906
918,0.001134,0.243336
919,0.001211,0.242973
920,0.001329,0.243576
921,0.001142,0.244760
922,0.001185,0.247862
923,0.001220,0.238888
924,0.001183,0.244773
925,0.001275,0.245170
926,0.001136,0.252290
927,0.001354,0.264952
928,0.001148,0.304233
929,0.001164,0.239040
930,0.001227,0.243187
931,0.001218,0.248868
932,0.001143,0.242432
933,0.001191,0.254561
934,0.002031,0.244709
935,0.001138,0.241956
936,0.001189,0.235216
937,0.001230,0.241359
938,0.001005,0.239215
939,0.001001,0.243559
940,0.001007,0.242577
941,0.001002,0.241429
942,0.000914,0.253122
943,0.001194,0.247345
944,0.001191,0.238430
945,0.001197,0.243295
946,0.001140,0.259234
947,0.001249,0.251337
948,0.001150,0.245418
949,0.001189,0.252609
950,0.001135,0.252535
951,0.001145,0.251322
952,0.001167,0.264727
953,0.001157,0.249393
954,0.001228,0.247671
955,0.001175,0.241034
956,0.001179,0.241824
957,0.001130,0.244406
958,0.001150,0.251415
959,0.001196,0.247850
960,0.001142,0.237399
961,0.001128,0.251648
962,0.001419,0.242357
963,0.001134,0.244042
964,0.001286,0.246469
965,0.001166,0.238204
966,0.001134,0.244325
967,0.001293,0.274239
968,0.001219,0.265316
969,0.001197,0.240799
970,0.001163,0.249174
971,0.001173,0.240510
972,0.001177,0.241265
973,0.001152,0.248946
974,0.001152,0.244806
975,0.001155,0.248221
976,0.001157,0.244845
977,0.001178,0.258718
978,0.001140,0.245474
979,0.001140,0.239678
980,0.001142,0.237844
981,0.001153,0.245401
982,0.001139,0.247408
983,0.001135,0.238209
984,0.001143,0.251674
985,0.001177,0.236772
986,0.001508,0.251579
987,0.001958,0.237821
988,0.001019,0.239659
989,0.006580,0.244034
990,0.001632,0.252356
991,0.001025,0.256364
992,0.001102,0.245574
993,0.001038,0.254291
994,0.001156,0.249186
