requisicaoN,tempoBanco,tempoHTTP
265,0.000434,0.244999
266,0.000480,0.242878
267,0.000421,0.286210
268,0.000450,0.248739
269,0.000446,0.247412
270,0.000425,0.249005
271,0.000431,0.247854
272,0.000425,0.246997
273,0.000422,0.243399
274,0.000419,0.247524
275,0.000446,0.251993
276,0.000432,0.238090
277,0.000422,0.256520
278,0.000419,0.246341
279,0.000421,0.242627
280,0.000418,0.241249
281,0.000419,0.240510
282,0.000414,0.238871
283,0.000434,0.243156
284,0.000427,0.260592
285,0.000417,0.248738
286,0.000429,0.249383
287,0.000423,0.237543
288,0.000435,0.246408
289,0.000466,0.242743
290,0.000424,0.243963
291,0.000431,0.269072
292,0.000450,0.239263
293,0.000420,0.251295
294,0.000426,0.262651
295,0.000433,0.261992
296,0.000386,0.240856
297,0.000419,0.266481
298,0.000458,0.247302
299,0.000439,0.834875
300,0.000423,0.242673
301,0.000427,0.262632
302,0.000441,0.247026
303,0.000425,0.260146
304,0.000422,0.238217
305,0.000419,0.261881
306,0.000430,0.243766
307,0.000429,0.238976
308,0.000420,0.250830
309,0.000427,0.248171
310,0.000442,0.241301
311,0.000422,0.241182
312,0.000447,0.261253
313,0.000417,0.243141
314,0.000444,0.271945
315,0.000480,0.253005
316,0.000473,0.256615
317,0.000420,0.328339
318,0.000426,0.245617
319,0.000433,0.258085
320,0.000424,0.252152
321,0.000448,0.244145
322,0.000468,0.254021
323,0.000429,0.246029
324,0.000430,0.264311
325,0.000426,0.244959
326,0.000436,0.240108
327,0.000434,0.263801
328,0.000433,0.251555
329,0.000480,0.289086
330,0.000422,0.242804
331,0.000435,0.269270
332,0.000457,0.258795
333,0.000484,0.239286
334,0.000450,0.246090
335,0.000429,0.243324
336,0.000434,0.279236
337,0.000417,0.263296
338,0.000432,0.245113
339,0.000537,0.253789
340,0.000519,0.236350
341,0.002680,0.252623
342,0.000939,0.237627
343,0.000401,0.246712
344,0.000423,0.239959
345,0.000425,0.260050
346,0.000433,0.239647
347,0.000432,0.255797
348,0.000432,0.251086
349,0.000451,0.257920
350,0.000428,0.253315
351,0.000425,0.244579
352,0.000504,0.250210
353,0.000422,0.238436
354,0.000419,0.252728
355,0.000476,0.254963
356,0.000434,0.262353
357,0.000536,0.237036
358,0.000425,0.241078
359,0.000442,0.242199
360,0.000477,0.242963
361,0.000423,0.248197
362,0.000428,0.236082
363,0.000441,0.240983
364,0.000424,0.239679
365,0.000467,0.236056
366,0.000454,0.237975
367,0.000429,0.237391
368,0.000444,0.238582
369,0.000418,0.239557
370,0.000410,0.234372
371,0.000483,0.236340
372,0.000427,0.238314
373,0.000436,0.245717
374,0.000422,0.253911
375,0.000422,0.242349
376,0.000429,0.236570
377,0.000414,0.237714
378,0.000403,0.241345
379,0.000416,0.253397
380,0.000430,0.244091
381,0.000441,0.245153
382,0.000416,0.237672
383,0.000437,0.239683
384,0.000431,0.253138
385,0.000430,0.254709
386,0.000439,0.236277
387,0.000460,0.234867
388,0.000426,0.237498
389,0.000427,0.247043
390,0.000445,0.241647
391,0.000424,0.264145
392,0.000456,0.235196
393,0.000478,0.246176
394,0.000399,0.238467
395,0.000416,0.237682
396,0.000432,0.237274
397,0.000477,0.238406
398,0.000424,0.245421
399,0.000446,0.239117
400,0.000424,0.237286
401,0.000411,0.238973
402,0.001580,0.250312
403,0.000438,0.239472
404,0.000425,0.245301
405,0.000703,0.237184
406,0.000433,0.243018
407,0.000423,0.237767
408,0.000419,0.242338
409,0.000420,0.241749
410,0.000491,0.265350
411,0.000432,0.235139
412,0.000461,0.235504
413,0.000700,0.245879
414,0.000426,0.235335
415,0.002116,0.237116
416,0.000452,0.239561
417,0.000477,0.276388
418,0.000764,0.249079
419,0.000427,0.236031
420,0.000428,0.236892
421,0.000424,0.236560
422,0.000421,0.244147
423,0.000426,0.236105
424,0.000456,0.245615
425,0.000431,0.264411
426,0.000437,0.308491
427,0.000418,0.245302
428,0.000430,0.296557
429,0.000452,0.239755
430,0.000421,0.251993
431,0.000448,0.239615
432,0.000796,0.252006
433,0.000476,0.254912
434,0.000455,0.245224
435,0.000443,0.253369
436,0.000428,0.248713
437,0.000431,0.257860
438,0.000498,0.241334
439,0.000428,0.248261
440,0.000441,0.257471
441,0.000461,0.262986
442,0.000426,0.246724
443,0.000422,0.268913
444,0.000441,0.246450
445,0.000469,0.264278
446,0.004737,0.252397
447,0.000431,0.260993
448,0.000465,0.246549
449,0.000437,0.277449
450,0.000440,0.258437
451,0.000424,0.244117
452,0.000447,0.250186
453,0.000423,0.248205
454,0.000424,0.239162
455,0.000430,0.242988
