requisicaoN,tempoBanco,tempoHTTP
265,0.000416,0.309526
266,0.000425,0.329557
267,0.000592,0.291170
268,0.000435,0.287693
269,0.000449,0.314795
270,0.000421,0.294438
271,0.000430,0.361101
272,0.000491,0.295129
273,0.000426,0.263938
274,0.000470,0.274270
275,0.000548,0.265803
276,0.000436,0.282287
277,0.000456,0.283871
278,0.000481,0.284715
279,0.000975,0.262570
280,0.000427,0.289308
281,0.000417,0.279643
282,0.000422,0.261839
283,0.000466,0.321289
284,0.000485,0.274475
285,0.000673,0.276796
286,0.000437,0.284931
287,0.035161,0.318566
288,0.000461,0.286330
289,0.000685,0.279681
290,0.000434,0.363122
291,0.000416,0.281301
292,0.001024,0.268008
293,0.005193,0.276685
294,0.000426,0.372718
295,0.000444,0.368316
296,0.000515,0.289952
297,0.000479,0.324161
298,0.000476,0.266795
299,0.000456,0.360997
300,0.000409,0.281324
301,0.000446,0.283285
302,0.000421,0.366308
303,0.004403,0.287223
304,0.000557,0.283196
305,0.000425,0.267290
306,0.000508,0.262576
307,0.000432,0.274043
308,0.002123,0.274977
309,0.000419,0.281451
310,0.000415,0.256529
311,0.000431,0.265207
312,0.000472,0.310246
313,0.000443,0.266834
314,0.000415,0.285774
315,0.000418,0.370373
316,0.000445,0.287843
317,0.000485,0.285675
318,0.001226,0.334479
319,0.000427,0.267200
320,0.000426,0.293319
321,0.000454,0.328454
322,0.000469,0.260048
323,0.000417,0.279804
324,0.000699,0.313923
325,0.000457,0.297211
326,0.000424,0.279546
327,0.000434,0.344389
328,0.000819,0.274875
329,0.000454,0.274508
330,0.000454,0.269268
331,0.000474,0.268138
332,0.000622,0.270012
333,0.000424,0.278792
334,0.000521,0.290900
335,0.000431,0.288087
336,0.000500,0.256305
337,0.000415,0.394104
338,0.000426,0.297817
339,0.000421,0.285775
340,0.000466,0.275785
341,0.000432,0.276632
342,0.000422,0.266906
343,0.000421,0.362568
344,0.002202,0.285332
345,0.000431,0.282072
346,0.000458,0.281022
347,0.000405,0.260093
348,0.000466,0.273418
349,0.000469,0.287867
350,0.000441,0.260284
351,0.000437,0.283758
352,0.000436,0.269414
353,0.000417,0.332149
354,0.000459,0.260353
355,0.000443,0.288883
356,0.005564,0.288127
357,0.000466,0.272830
358,0.000426,0.312293
359,0.000483,0.269333
360,0.000723,0.272716
361,0.000411,0.326287
362,0.000445,0.273554
363,0.000430,0.290436
364,0.000645,0.319255
365,0.000443,0.273538
366,0.000529,0.289849
367,0.000619,0.277583
368,0.000474,0.266644
369,0.000430,0.283179
370,0.000443,0.268408
371,0.000428,0.280869
372,0.000442,0.309376
373,0.000436,0.344554
374,0.000440,0.276818
375,0.000420,0.286682
376,0.000479,0.340565
377,0.000465,0.283437
378,0.000420,0.276916
379,0.000796,0.322654
380,0.002599,0.264335
381,0.000441,0.282038
382,0.000432,0.298834
383,0.000440,0.269132
384,0.000432,0.267876
385,0.000443,0.289513
386,0.000522,0.277852
387,0.000413,0.296156
388,0.000602,0.282865
389,0.000447,0.290403
390,0.000453,0.280159
391,0.000450,0.267909
392,0.000521,0.273760
393,0.000439,0.372806
394,0.000465,0.276611
395,0.000448,0.282227
396,0.000460,0.316005
397,0.000426,0.279136
398,0.000428,0.293809
399,0.000462,0.385507
400,0.000465,0.300385
401,0.000430,0.289066
402,0.000455,0.296607
403,0.000442,0.269973
404,0.000663,0.276277
405,0.000451,0.262447
406,0.000410,0.287034
407,0.000430,0.280518
408,0.003740,0.273698
409,0.000438,0.275226
410,0.000440,0.279773
411,0.000424,0.313636
412,0.000484,0.286489
413,0.000454,0.268833
414,0.000433,0.282388
415,0.000430,0.283301
416,0.000452,0.292128
417,0.000423,0.353502
418,0.000429,0.260415
419,0.000437,0.284798
420,0.000522,0.277626
421,0.000474,0.276211
422,0.000417,0.283874
423,0.000409,0.285902
424,0.000652,0.354265
425,0.000440,0.289027
426,0.000445,0.304604
427,0.000418,0.304039
428,0.002474,0.271276
429,0.000462,0.280683
430,0.000436,0.421545
431,0.000496,0.272173
432,0.000413,0.296120
433,0.000426,0.317189
434,0.000431,0.272380
435,0.000447,0.279342
436,0.000547,0.355070
437,0.000429,0.280832
438,0.000579,0.271019
439,0.000448,0.278810
440,0.000629,0.296520
441,0.000436,0.341270
442,0.000427,0.310848
443,0.000421,0.260413
444,0.000536,0.278395
445,0.000524,0.282342
446,0.000471,0.275634
447,0.000473,0.294192
448,0.000454,0.328877
449,0.000443,0.257236
450,0.000438,0.288138
451,0.000440,0.305896
452,0.000430,0.298623
453,0.000436,0.282535
454,0.000418,0.315181
455,0.000446,0.280781
456,0.000529,0.341013
457,0.000496,0.284530
458,0.000429,0.269486
459,0.000415,0.267792
460,0.000442,0.288824
461,0.000535,0.261489
462,0.000488,0.287330
463,0.000438,0.304731
464,0.000454,0.355001
465,0.000532,0.282102
466,0.000447,0.375684
467,0.000447,0.259813
468,0.000572,0.276082
469,0.000483,0.340656
470,0.000450,0.264297
471,0.000451,0.274315
472,0.000427,0.288420
473,0.000470,0.260459
474,0.000432,0.292946
475,0.000426,0.332549
