requisicaoN,tempoBanco,tempoHTTP
265,0.001159,0.270086
266,0.002546,0.283304
267,0.004462,0.274969
268,0.001685,0.272195
269,0.002122,0.473151
270,0.001158,0.682314
271,0.001103,0.842075
272,0.001256,0.378935
273,0.001383,0.250977
274,0.001173,0.347915
275,0.001288,0.257965
276,0.001199,0.285390
277,0.001060,0.637204
278,0.001275,0.728855
279,0.001041,0.310502
280,0.000902,0.297320
281,0.002602,0.286634
282,0.000985,0.359205
283,0.001121,0.293645
284,0.001168,0.268716
285,0.001081,0.255829
286,0.001595,0.354460
287,0.001142,0.256785
288,0.001213,0.343357
289,0.001294,0.265451
290,0.000902,0.274584
291,0.001059,0.290307
292,0.001141,0.259479
293,0.004001,0.260469
294,0.001269,0.265019
295,0.001053,0.270206
296,0.001117,0.272650
297,0.006010,0.275603
298,0.001149,0.339041
299,0.001120,0.249610
300,0.001068,0.263660
301,0.000999,0.264608
302,0.001173,0.275126
303,0.001158,0.255113
304,0.001278,0.278116
305,0.001221,0.257428
306,0.001159,0.321830
307,0.001233,0.270205
308,0.001166,0.259012
309,0.001336,0.319278
310,0.001255,0.354256
311,0.001017,0.251751
312,0.001107,0.286823
313,0.003502,0.273785
314,0.001058,0.306078
315,0.001315,0.274685
316,0.001120,0.279155
317,0.001121,0.350648
318,0.001239,0.258377
319,0.001273,0.269037
320,0.001317,0.259153
321,0.001088,0.265985
322,0.001505,0.272063
323,0.001113,0.262612
324,0.001004,0.264375
325,0.001151,0.254845
326,0.000966,0.282823
327,0.000973,0.279189
328,0.001064,0.279024
329,0.001293,0.279985
330,0.001092,0.269414
331,0.001093,0.283222
332,0.002441,0.257741
333,0.001078,0.271111
334,0.001042,0.278431
335,0.001178,0.275164
336,0.001078,0.273924
337,0.001044,0.254315
338,0.001077,0.269471
339,0.001095,0.265443
340,0.001119,0.275571
341,0.001043,0.274187
342,0.001168,0.300739
343,0.001065,0.366279
344,0.001031,0.278297
345,0.001101,0.276544
346,0.001133,0.271205
347,0.000997,0.273992
348,0.001202,0.278227
349,0.001048,0.272964
350,0.001015,0.277557
351,0.001144,0.256004
352,0.001065,0.308324
353,0.003742,0.255056
354,0.000947,0.252553
355,0.001233,0.256541
356,0.001478,0.270477
357,0.001493,0.278847
358,0.001078,0.289525
359,0.001036,0.260324
360,0.001276,0.271247
361,0.001059,0.250516
362,0.001051,0.259624
363,0.001137,0.272230
364,0.001270,0.340449
365,0.001488,0.262608
366,0.001277,0.262111
367,0.001087,0.264797
368,0.001080,0.276460
369,0.001219,0.272503
370,0.001154,0.362672
371,0.001192,0.281272
372,0.001396,0.256605
373,0.001138,0.382103
374,0.001246,0.290033
375,0.001183,0.367764
376,0.001127,0.286795
377,0.001152,0.309578
378,0.001142,0.253099
379,0.002674,0.342024
380,0.001210,0.295426
381,0.001027,0.277368
382,0.001272,0.272895
383,0.001330,0.255823
384,0.001299,0.288032
385,0.001225,0.313952
386,0.001237,0.258254
387,0.001108,0.271400
388,0.001153,0.348244
389,0.001085,0.270990
390,0.001376,0.354356
391,0.001318,0.319501
392,0.001048,0.307778
393,0.001114,0.267372
394,0.002207,0.276059
395,0.001055,0.274044
396,0.001045,0.279221
397,0.001075,0.284902
398,0.043970,0.311427
399,0.001273,0.274933
400,0.002771,0.280387
401,0.001053,0.256209
402,0.005938,0.281512
403,0.001162,0.273014
404,0.001214,0.277675
405,0.001483,0.253497
406,0.001562,0.302607
407,0.001202,0.270569
408,0.001098,0.272554
409,0.001382,0.270768
410,0.001163,0.288909
411,0.001582,0.273134
412,0.001278,0.272913
413,0.001309,0.259907
414,0.001307,0.303285
415,0.001228,0.259253
416,0.001103,0.278298
417,0.001099,0.368668
418,0.001521,0.279730
419,0.000988,0.253185
420,0.001221,0.263080
421,0.001211,0.278874
422,0.001059,0.365009
423,0.001086,0.271217
424,0.001195,0.275546
425,0.001186,0.253295
426,0.001273,0.272385
427,0.002896,0.296976
428,0.002226,0.297809
429,0.001069,0.290526
430,0.001187,0.278486
431,0.001214,0.251469
432,0.001161,0.281175
433,0.001074,0.254715
434,0.001130,0.258509
435,0.001104,0.253274
436,0.001126,0.279820
437,0.001156,0.259165
438,0.002275,0.273138
439,0.001091,0.262665
440,0.001278,0.276628
441,0.001136,0.274222
442,0.001469,0.347642
443,0.001271,0.252858
444,0.001088,0.279814
445,0.001278,0.274591
446,0.003683,0.277787
447,0.001034,0.253934
448,0.003987,0.265072
449,0.001194,0.277418
450,0.001352,0.287387
451,0.001301,0.382918
452,0.001372,0.274350
453,0.001091,0.274018
454,0.001212,0.251068
455,0.001240,0.277290
456,0.001394,0.260740
457,0.001076,0.258337
458,0.001545,0.276150
459,0.001010,0.264304
460,0.001238,0.272505
461,0.001259,0.263353
462,0.001337,0.275582
463,0.001173,0.308716
464,0.001117,0.247416
465,0.000938,0.269251
466,0.005356,0.280714
467,0.001646,0.276160
468,0.001154,0.276028
469,0.001235,0.268528
470,0.001492,0.261697
471,0.001050,0.277048
472,0.001092,0.253820
473,0.001247,0.262431
474,0.007279,0.285683
475,0.001342,0.256319
476,0.001146,0.272279
477,0.002017,0.264126
478,0.001152,0.280120
479,0.001256,0.273049
480,0.001258,0.260454
481,0.001384,0.275160
482,0.001268,0.257022
483,0.001312,0.248528
484,0.001062,0.262186
485,0.001251,0.259008
486,0.001185,0.260635
487,0.001152,0.273598
488,0.001138,0.267644
489,0.001179,0.254275
490,0.001089,0.291710
491,0.001169,0.257466
492,0.002612,0.262742
493,0.002528,0.276349
494,0.001063,0.274276
495,0.001432,0.263473
496,0.001248,0.257175
497,0.001218,0.352546
498,0.001425,0.263196
499,0.001148,0.348198
500,0.001192,0.263083
501,0.001232,0.353276
502,0.001225,0.279625
503,0.000996,0.273053
504,0.000985,0.253367
505,0.001084,0.258894
506,0.001167,0.262829
507,0.001032,0.276550
508,0.001026,0.252079
509,0.001007,0.270409
510,0.001642,0.262779
511,0.001268,0.263360
512,0.001140,0.260597
513,0.001088,0.261274
514,0.001147,0.249932
515,0.001114,0.272727
516,0.001175,0.264565
517,0.001202,0.257613
518,0.001102,0.249260
519,0.001209,0.267378
520,0.001178,0.251253
521,0.001035,0.248598
522,0.001204,0.247745
523,0.001135,0.275057
524,0.001137,0.256762
525,0.001570,0.256677
526,0.001689,0.255904
527,0.001209,0.344759
528,0.001560,0.255470
529,0.001191,0.278946
530,0.007887,0.259913
531,0.001148,0.252800
532,0.001260,0.258460
533,0.001214,0.291247
534,0.001143,0.273782
535,0.001161,0.265906
536,0.001209,0.306425
537,0.001249,0.270624
538,0.001150,0.405275
539,0.001202,0.300572
540,0.001157,0.271647
541,0.001169,0.273180
542,0.006303,0.317394
543,0.001150,0.261872
544,0.001089,0.259846
545,0.001144,0.259331
546,0.001083,0.268175
547,0.001174,0.248834
548,0.001160,0.276694
549,0.001057,0.276890
550,0.001144,0.262713
551,0.001835,0.291247
552,0.001110,0.256492
553,0.001551,0.253111
554,0.001228,0.372386
555,0.001071,0.255408
556,0.001074,0.271510
557,0.001215,0.262549
558,0.001206,0.266917
559,0.001439,0.272754
560,0.001110,0.281635
561,0.001232,0.275197
562,0.001226,0.290999
563,0.001126,0.258317
564,0.001080,0.258292
565,0.001155,0.258152
566,0.002559,0.356843
567,0.001099,0.255028
568,0.001159,0.245851
569,0.001052,0.258121
570,0.001002,0.270382
571,0.001023,0.300528
572,0.001369,0.348709
573,0.001115,0.271421
574,0.001476,0.273786
575,0.001170,0.270112
576,0.001130,0.265934
577,0.001007,0.275123
578,0.008446,0.281430
579,0.001228,0.277815
580,0.001352,0.286079
581,0.001177,0.264662
582,0.001117,0.294745
583,0.001179,0.247190
584,0.001004,0.246774
585,0.001619,0.375380
586,0.007419,0.432137
587,0.001162,0.276927
588,0.001219,0.254514
589,0.001179,0.273717
590,0.001042,0.275612
591,0.001092,0.274697
592,0.001197,0.252918
593,0.001275,0.251610
594,0.001486,0.281809
595,0.001032,0.258078
596,0.001181,0.259727
597,0.001161,0.252624
598,0.001307,0.273758
599,0.001119,0.270190
600,0.001040,0.259669
601,0.001379,0.279764
602,0.007491,0.277676
603,0.001192,0.277329
604,0.001015,0.267803
605,0.001066,0.304055
606,0.001187,0.267988
607,0.001133,0.266284
