requisicaoN,tempoBanco,tempoHTTP
453,0.002603,0.295376
454,0.001426,0.325273
455,0.001342,0.259122
456,0.001092,0.260063
457,0.001679,0.276682
458,0.001278,0.307855
459,0.001311,0.253742
460,0.001119,0.264354
461,0.007098,0.280943
462,0.002079,0.289595
463,0.001475,0.272549
464,0.001241,0.288655
465,0.001054,0.278314
466,0.001166,0.273856
467,0.002684,0.271783
468,0.001163,0.267857
469,0.002798,0.288600
470,0.001504,0.270401
471,0.001227,0.259711
472,0.001241,0.284411
473,0.001222,0.274110
474,0.001168,0.269855
475,0.001211,0.268784
476,0.001176,0.259969
477,0.001137,0.270237
478,0.001253,0.268660
479,0.001482,0.256635
480,0.001251,0.297005
481,0.006277,0.279950
482,0.002339,0.265205
483,0.001340,0.297064
484,0.001259,0.258766
485,0.001246,0.278839
486,0.001232,0.277272
487,0.004044,0.299836
488,0.002913,0.356453
489,0.008550,0.369189
490,0.001255,0.272779
491,0.001235,0.257816
492,0.001369,0.257812
493,0.001280,0.253044
494,0.001281,0.271704
495,0.001205,0.322375
496,0.001108,0.252451
497,0.001468,0.246955
498,0.001368,0.272726
499,0.001276,0.270045
500,0.001232,0.274202
501,0.001256,0.307346
502,0.001227,0.264996
503,0.001221,0.258158
504,0.001165,0.253941
505,0.001215,0.279152
506,0.001456,0.277781
507,0.001260,0.275161
508,0.001119,0.255467
509,0.001483,0.581537
510,0.001250,0.256252
511,0.001117,0.250380
512,0.001266,0.289306
513,0.001220,0.265221
514,0.001232,0.290724
515,0.001765,0.257085
516,0.001105,0.247108
517,0.001507,0.252101
518,0.007498,0.253767
519,0.001360,0.341928
520,0.001721,0.273822
521,0.001242,0.255911
522,0.001384,0.266381
523,0.001395,0.329636
524,0.001056,0.273641
525,0.001257,0.273606
526,0.001268,0.255811
527,0.001275,0.254577
528,0.001166,0.262349
529,0.001286,0.270768
530,0.017219,0.290511
531,0.001207,0.250153
532,0.001064,0.267074
533,0.001167,0.303045
534,0.001168,0.275803
535,0.001147,0.285091
536,0.001239,0.266224
537,0.001206,0.269457
538,0.001033,0.273140
539,0.001036,0.291625
540,0.001163,0.305910
541,0.001251,0.283171
542,0.001138,0.259055
543,0.000993,0.271766
544,0.001167,0.274327
545,0.001212,0.277404
546,0.002030,0.287638
547,0.001427,0.281842
548,0.001064,0.282672
549,0.001160,0.274705
550,0.001132,0.280880
551,0.001229,0.349863
552,0.001299,0.253630
553,0.001256,0.256063
554,0.001121,0.281697
555,0.002154,0.275016
