requisicaoN,tempoBanco,tempoHTTP
265,0.001147,0.267214
266,0.001234,0.254419
267,0.001320,0.272519
268,0.001215,0.267338
269,0.001202,0.271506
270,0.001296,0.262751
271,0.001161,0.358853
272,0.001375,0.274741
273,0.001167,0.270206
274,0.001432,0.277177
275,0.001375,0.273967
276,0.001148,0.278129
277,0.001184,0.275102
278,0.003117,0.259488
279,0.001231,0.255802
280,0.001978,0.273051
281,0.001176,0.347555
282,0.001153,0.285853
283,0.001397,0.261661
284,0.001325,0.264239
285,0.001163,0.345443
286,0.001144,0.258319
287,0.001212,0.276833
288,0.000995,0.273703
289,0.001095,0.284758
290,0.002040,0.265088
291,0.001108,0.248456
292,0.001164,0.295334
293,0.001135,0.280926
294,0.001068,0.260937
295,0.001269,0.252540
296,0.001249,0.253651
297,0.001207,0.251860
298,0.001192,0.275995
299,0.001721,0.256793
300,0.001174,0.250159
301,0.001087,0.266510
302,0.001736,0.273297
303,0.001021,0.251030
304,0.001063,0.268978
305,0.001154,0.262208
306,0.001182,0.270485
307,0.001037,0.258576
308,0.001180,0.278205
309,0.001259,0.256695
310,0.001115,0.264491
311,0.001358,0.278098
312,0.001042,0.320832
313,0.001228,0.280331
314,0.001273,0.277231
315,0.002468,0.270989
316,0.001162,0.270910
317,0.001087,0.741449
318,0.003651,0.259737
319,0.001320,0.339108
320,0.001090,0.267482
321,0.001721,0.269869
322,0.001512,0.252586
323,0.002385,0.259282
324,0.001224,0.272905
325,0.001356,0.262101
326,0.001009,0.251657
327,0.001332,0.266404
328,0.001123,0.270089
329,0.001226,0.266872
330,0.001013,0.256913
331,0.001064,0.279661
332,0.001242,0.284816
333,0.001012,0.271515
334,0.001229,0.276660
335,0.001194,0.269696
336,0.001147,0.278654
337,0.001454,0.254990
338,0.001434,0.283998
339,0.001535,0.304867
340,0.001263,0.281078
341,0.001111,0.300264
342,0.001119,0.450896
343,0.001061,0.301853
344,0.001206,0.268557
345,0.001563,0.261420
346,0.001079,0.292671
347,0.001184,0.298027
348,0.001172,0.266826
349,0.004791,0.261440
350,0.001113,0.797426
351,0.001369,0.597704
352,0.001142,0.362061
353,0.001166,0.304407
354,0.001123,0.274102
355,0.001036,0.258862
356,0.001026,0.275179
357,0.001234,0.255348
358,0.001214,0.838984
359,0.001025,0.865820
360,0.001979,0.313016
361,0.001594,3.495127
362,0.001208,0.253050
363,0.001085,0.269356
364,0.001201,0.281819
365,0.001683,0.269720
366,0.001304,0.267483
367,0.001543,0.630156
368,0.001241,0.738120
369,0.001222,0.286415
370,0.001143,0.294181
371,0.001188,0.268826
372,0.001627,0.272639
373,0.001818,0.252619
374,0.002088,0.259342
375,0.001075,0.254644
376,0.001063,0.301667
377,0.001249,0.268589
378,0.004157,0.280479
379,0.001065,0.275692
380,0.001050,0.263170
381,0.001827,0.264871
382,0.001140,0.273717
383,0.001375,0.273045
384,0.002081,0.256624
385,0.001256,0.268198
386,0.002055,0.341110
387,0.001278,0.256948
388,0.001816,0.268298
389,0.001236,0.251093
390,0.001070,0.274572
391,0.001302,0.352306
392,0.001252,0.294178
393,0.001071,0.274718
394,0.001060,0.278196
395,0.001072,0.270733
396,0.000944,0.313319
397,0.001233,0.262213
398,0.001422,0.274343
399,0.001626,0.274147
400,0.001513,0.248031
401,0.001254,0.279029
402,0.001275,0.287446
403,0.001061,0.267950
404,0.001989,0.271623
405,0.001231,0.279398
406,0.001218,0.267486
407,0.001133,0.264829
408,0.001149,0.253911
409,0.001099,0.441196
410,0.001289,0.277105
411,0.001155,0.268298
412,0.001050,0.272636
413,0.001140,0.288285
414,0.001133,0.273534
415,0.001157,0.266217
416,0.001054,0.248839
417,0.001206,0.268030
418,0.001058,0.253288
419,0.001316,0.258352
420,0.001198,0.269431
421,0.001088,0.245526
422,0.001182,0.270786
423,0.001132,0.265024
424,0.001203,0.297739
425,0.001755,0.254458
426,0.001173,0.268864
427,0.001275,0.258963
428,0.001168,0.263867
429,0.001177,0.251427
430,0.001667,0.252763
431,0.001454,0.256550
432,0.001195,0.258188
433,0.001140,0.266839
434,0.001223,0.250375
435,0.001072,0.264960
436,0.001183,0.345435
437,0.001407,0.245056
438,0.001156,0.299709
439,0.001161,0.250370
440,0.001190,0.272450
441,0.001165,0.253200
442,0.001180,0.265074
443,0.000926,0.305911
444,0.001629,0.251636
445,0.000971,0.262912
446,0.001184,0.269978
447,0.001631,0.271144
448,0.001188,0.284145
449,0.001088,0.262799
450,0.001520,0.273608
451,0.001088,0.277645
452,0.001190,0.289612
453,0.001246,0.253562
454,0.001081,0.273249
455,0.001099,0.267531
456,0.001612,0.266644
457,0.001060,0.248289
458,0.001162,0.259853
459,0.001152,0.285012
460,0.001149,0.281985
461,0.001194,0.244522
462,0.001097,0.264695
463,0.002112,0.352854
464,0.001038,0.320350
